"","Species","Tree_Type","Tree_Count","size_class","Site_ID","Plot_ID","Country","Organization_Name","SiteType","Plot_Type","Plot_Size","tree_index","main_index","_parent_table_name","origin_table","destination_table","Plot_Permanence","Resample_Main_Plot","Resample_3x3_Subplot","PlantingPattern","Timeframe","submitted_species_name","name_validation","score","data_source_title"
"1936",NA,"planted",NA,"<10cm planted","1836","S0093mp2","Madagascar","Taotsara","Restoration","Restoration","1x1",287,1075,"main","Nested_1x1",NA,"Permanent",2,2,"10*10","Y0",NA,"Needs Review",NA,NA
"1937",NA,"Present",NA,"<1cm","1839","S0096MP03","Madagascar","Taotsara","Restoration","Restoration","1x1",291,1097,"main","Nested_1x1",NA,"Permanent",2,1,"10*10","Y0",NA,"Needs Review",NA,NA
"1938",NA,"planted",NA,"<10cm planted","1891","S0148mp7","Madagascar","Taotsara","Restoration","Restoration","1x1",298,1168,"main","Nested_1x1",NA,"Permanent",2,2,"2*2","Y0",NA,"Needs Review",NA,NA
"1939",NA,"don_t_know",NA,"<1cm","1882","S0139MP1","Madagascar","Taotsara","Restoration","Restoration","1x1",313,1201,"main","Nested_1x1",NA,"Permanent",2,2,"2m*2m","Y0",NA,"Needs Review",NA,NA
"1940",NA,"planted",NA,"<10cm planted","1795","S0052MP 104","Madagascar","FAFIALA","Restoration","Restoration","1x1",326,1238,"main","Nested_1x1",NA,"Permanent",2,2,"1.5m sur 1.5 m","Y0",NA,"Needs Review",NA,NA
"1941",NA,"planted",19,"<10cm planted","1795","S0052MP 104","Madagascar","FAFIALA","Restoration","Restoration","1x1",327,1238,"main","Nested_1x1",NA,"Permanent",2,2,"1.5m sur 1.5 m","Y0",NA,"Needs Review",NA,NA
"1942",NA,"planted",NA,"<10cm planted","1795","S0052MP 55","Madagascar","FAFIALA","Restoration","Restoration","1x1",329,1248,"main","Nested_1x1",NA,"Permanent",2,2,"1, 5m sur 1,5m","Y0",NA,"Needs Review",NA,NA
"1943",NA,"naturally_regenerating",NA,"<1cm","1795","S0052MP152","Madagascar","FAFIALA","Restoration","Restoration","1x1",335,1271,"main","Nested_1x1",NA,"Permanent",2,2,"50cm*50cm","Y0",NA,"Needs Review",NA,NA
"1944",NA,"naturally_regenerating",NA,"<1cm","1812","S0069MP11","Madagascar","FAFIALA","Restoration","Restoration","1x1",344,1319,"main","Nested_1x1",NA,"Permanent",2,2,"0,5m*0,5m","Y0",NA,"Needs Review",NA,NA
"1945",NA,"planted",NA,"<10cm planted","1811","S0068MP1","Madagascar","FAFIALA","Restoration","Restoration","1x1",360,1354,"main","Nested_1x1",NA,"Permanent",0,0,"2m*2m","Y0",NA,"Needs Review",NA,NA
"1946",NA,"naturally_regenerating",NA,"<1cm","1811","S0068MP1","Madagascar","FAFIALA","Restoration","Restoration","1x1",361,1354,"main","Nested_1x1",NA,"Permanent",0,0,"2m*2m","Y0",NA,"Needs Review",NA,NA
"1947",NA,"naturally_regenerating",NA,"<1cm","1811","S0068MP1","Madagascar","FAFIALA","Restoration","Restoration","1x1",362,1354,"main","Nested_1x1",NA,"Permanent",0,0,"2m*2m","Y0",NA,"Needs Review",NA,NA
"1948",NA,"naturally_regenerating",NA,"<1cm","1811","S0068MP1","Madagascar","FAFIALA","Restoration","Restoration","1x1",363,1354,"main","Nested_1x1",NA,"Permanent",0,0,"2m*2m","Y0",NA,"Needs Review",NA,NA
"1949",NA,"planted",NA,"<10cm planted","1795","S0052MP 51","Madagascar","FAFIALA","Restoration","Restoration","1x1",394,1430,"main","Nested_1x1",NA,"Permanent",2,2,"2m sur 2m","Y0",NA,"Needs Review",NA,NA
"1950",NA,"planted",NA,"<10cm planted","1795","S0052MP 49","Madagascar","FAFIALA","Restoration","Restoration","1x1",403,1459,"main","Nested_1x1",NA,"Permanent",2,2,"2m sur 2m","Y0",NA,"Needs Review",NA,NA
"1951",NA,"planted",NA,"<10cm planted","1796","S0053MP 18","Madagascar","FAFIALA","Restoration","Restoration","1x1",419,1532,"main","Nested_1x1",NA,"Permanent",2,2,"2m sur 2m","Y0",NA,"Needs Review",NA,NA
"1952",NA,"planted",NA,"<10cm planted","1817","S0074MP4","Madagascar","FAFIALA","Restoration","Restoration","1x1",437,1612,"main","Nested_1x1",NA,"Permanent",2,2,"2m sur 2m","Y0",NA,"Needs Review",NA,NA
"1953","MN","planted",NA,"<10cm planted","1818","S0075MP 11","Madagascar","FAFIALA","Restoration","Restoration","1x1",439,1618,"main","Nested_1x1",NA,"Permanent",2,2,"2m sur 2m","Y0","MN","Needs Review",NA,NA
"1954","None",NA,NA,NA,"1794","S0051MP19","Madagascar","Amadese","Restoration","Restoration","1x1",470,1700,"main","Nested_1x1",NA,"Permanent",2,2,"1.5m*1.5m","Y0","None","Needs Review",NA,NA
"1955","None",NA,NA,NA,"1794","S0051MP13","Madagascar","Amadese","Restoration","Restoration","1x1",472,1704,"main","Nested_1x1",NA,"Permanent",2,2,"2m*2m","Y0","None","Needs Review",NA,NA
"1956","None",NA,NA,NA,"1794","S0051MP51","Madagascar","Amadese","Restoration","Restoration","1x1",478,1714,"main","Nested_1x1",NA,"Permanent",2,2,"1.5m*1.5m","Y0","None","Needs Review",NA,NA
"1957","None","don_t_know",NA,"<1cm","1794","S0051MP53","Madagascar","Amadese","Restoration","Restoration","1x1",481,1721,"main","Nested_1x1",NA,"Permanent",0,2,"1.5m*1.5m","Y0","None","Needs Review",NA,NA
"1958","None",NA,NA,NA,"1786","S0043MP20","Madagascar","Amadese","Restoration","Restoration","1x1",493,1744,"main","Nested_1x1",NA,"Permanent",2,2,"1.5m*1.5m","Y0","None","Needs Review",NA,NA
"1959","None",NA,NA,NA,"1786","S0043MP27","Madagascar","Amadese","Restoration","Restoration","1x1",501,1757,"main","Nested_1x1",NA,"Permanent",2,2,"1.5m*1.5m","Y0","None","Needs Review",NA,NA
"1960","None",NA,NA,NA,"1794","S0051MP27","Madagascar","Amadese","Restoration","Restoration","1x1",504,1761,"main","Nested_1x1",NA,"Permanent",2,2,"3m*3m","Y0","None","Needs Review",NA,NA
"1961","None",NA,NA,NA,"1794","S0051MP28","Madagascar","Amadese","Restoration","Restoration","1x1",510,1771,"main","Nested_1x1",NA,"Permanent",2,2,"2m*2m","Y0","None","Needs Review",NA,NA
"1962","None",NA,NA,NA,"1789","S0046MP4","Madagascar","Amadese","Restoration","Restoration","1x1",513,1774,"main","Nested_1x1",NA,"Permanent",2,2,"5m*5m","Y0","None","Needs Review",NA,NA
"1963","None",NA,NA,NA,"1789","S0046MP9","Madagascar","Amadese","Restoration","Restoration","1x1",515,1776,"main","Nested_1x1",NA,"Permanent",2,2,"3m*3m","Y0","None","Needs Review",NA,NA
"1964","None",NA,NA,NA,"1788","S0045MP11","Madagascar","Amadese","Restoration","Restoration","1x1",516,1778,"main","Nested_1x1",NA,"Permanent",2,2,"5m * 5m","Y0","None","Needs Review",NA,NA
"1965",NA,"planted",NA,"<10cm planted","1765","S0022MP3","Madagascar","Amadese","Restoration","Restoration","1x1",524,1791,"main","Nested_1x1",NA,"Permanent",2,2,"3m*3m","Y0",NA,"Needs Review",NA,NA
"1966","None",NA,NA,NA,"1765","S0022MP5","Madagascar","Amadese","Restoration","Restoration","1x1",528,1796,"main","Nested_1x1",NA,"Permanent",2,2,"3m*3m","Y0","None","Needs Review",NA,NA
"1967",NA,"don_t_know",NA,"<1cm","1765","S0022MP7","Madagascar","Amadese","Restoration","Restoration","1x1",530,1800,"main","Nested_1x1",NA,"Permanent",2,2,"1.5m*1.5m","Y0",NA,"Needs Review",NA,NA
"1968","None",NA,NA,NA,"1789","S0046MP5","Madagascar","Amadese","Restoration","Restoration","1x1",534,1805,"main","Nested_1x1",NA,"Permanent",2,2,"5m * 5m","Y0","None","Needs Review",NA,NA
"1969","None","don_t_know",NA,"<1cm","1749","S0006MP13","Madagascar","Amadese","Restoration","Restoration","1x1",537,1809,"main","Nested_1x1",NA,"Permanent",0,2,"Les arbres ont été plantés avec un espacement de 2m20 sur 2m20..
Il y a le  ''Intsia bijuga'' et le ''Trachylobium verrocusum'' en abondance et 4 pieds d''' Eucalyptus robusta''.
Il y a aussi de ''Entada louvelii R. Vig'' et un pied d'une plante de ''albizzia gummifera''","Y0","None","Needs Review",NA,NA
"1970","None",NA,NA,NA,"1791","S0048MP1","Madagascar","Amadese","Restoration","Restoration","1x1",538,1810,"main","Nested_1x1",NA,"Permanent",0,2,"5m * 4m","Y0","None","Needs Review",NA,NA
"1971","None",NA,NA,NA,"1793","S0050MP1","Madagascar","Amadese","Restoration","Restoration","1x1",540,1814,"main","Nested_1x1",NA,"Permanent",0,2,"5m * 5m","Y0","None","Needs Review",NA,NA
"1972","None","don_t_know",NA,"<1cm","1749","S0006MP14","Madagascar","Amadese","Restoration","Restoration","1x1",542,1816,"main","Nested_1x1",NA,"Permanent",0,1,"-Sur une pente très escarpée, Il y a quelques ''Eucalyptus robusta''
-La plantation des arbres autochtones est de distance entre 2m50 chacune","Y0","None","Needs Review",NA,NA
"1973","None",NA,NA,NA,"1764","S0021MP4","Madagascar","Amadese","Restoration","Restoration","1x1",543,1817,"main","Nested_1x1",NA,"Permanent",2,2,"5m*5m","Y0","None","Needs Review",NA,NA
"1974","None",NA,NA,NA,"1792","S0049MP2","Madagascar","Amadese","Restoration","Restoration","1x1",545,1820,"main","Nested_1x1",NA,"Permanent",0,2,"4m * 4m","Y0","None","Needs Review",NA,NA
"1975","None",NA,NA,NA,"1775","S0032MP1","Madagascar","Amadese","Restoration","Restoration","1x1",546,1821,"main","Nested_1x1",NA,"Permanent",2,2,"5m*5m","Y0","None","Needs Review",NA,NA
"1976","None",NA,NA,NA,"1773","S0030MP7","Madagascar","Amadese","Restoration","Restoration","1x1",549,1826,"main","Nested_1x1",NA,"Permanent",2,2,"1.5m*1.5m","Y0","None","Needs Review",NA,NA
"1977","None",NA,NA,NA,"1787","S0044MP1","Madagascar","Amadese","Restoration","Restoration","1x1",552,1830,"main","Nested_1x1",NA,"Permanent",0,2,"4m * 4m","Y0","None","Needs Review",NA,NA
"1978","None",NA,NA,NA,"1782","S0039MP1","Madagascar","Amadese","Restoration","Restoration","1x1",556,1835,"main","Nested_1x1",NA,"Permanent",0,2,"4m * 4m","Y0","None","Needs Review",NA,NA
"1979","None",NA,NA,NA,"1781","S0038MP1","Madagascar","Amadese","Restoration","Restoration","1x1",557,1836,"main","Nested_1x1",NA,"Permanent",2,0,"5m * 5m","Y0","None","Needs Review",NA,NA
"1980","RAS","don_t_know",NA,"<1cm","1749","S0006MP20","Madagascar","Amadese","Restoration","Restoration","1x1",559,1837,"main","Nested_1x1",NA,"Permanent",0,0,"Les arbres ont été plantés avec un espacement de 2m20 sur 2m20.","Y0","RAS","Needs Review",NA,NA
"1981","None",NA,NA,NA,"1781","S0038MP2","Madagascar","Amadese","Restoration","Restoration","1x1",561,1841,"main","Nested_1x1",NA,"Permanent",0,2,"5m * 5m","Y0","None","Needs Review",NA,NA
"1982","None",NA,NA,NA,"1781","S0038MP3","Madagascar","Amadese","Restoration","Restoration","1x1",564,1844,"main","Nested_1x1",NA,"Permanent",0,2,"5m * 5m","Y0","None","Needs Review",NA,NA
"1983",NA,"don_t_know",NA,"<1cm","1749","S0006MP21","Madagascar","Amadese","Restoration","Restoration","1x1",567,1847,"main","Nested_1x1",NA,"Permanent",0,2,"Du côté Nord Est, Sud Est et Sud Ouest, il y a la plantation des arbres tree planting avec un espacement de 2m20 sur 2m20.
Du côté Nord Ouest et Sud Ouest, lu y a des arbres qui ont déjà existé avant le projet, se trouvant dans un ravin de +5m de profondeur..","Y0",NA,"Needs Review",NA,NA
"1984","None",NA,NA,NA,"1783","S0040MP1","Madagascar","Amadese","Restoration","Restoration","1x1",568,1848,"main","Nested_1x1",NA,"Permanent",0,2,"5m * 5m","Y0","None","Needs Review",NA,NA
"1985","None",NA,NA,NA,"1772","S0029MP2","Madagascar","Amadese","Restoration","Restoration","1x1",572,1852,"main","Nested_1x1",NA,"Permanent",2,2,"3m*3m","Y0","None","Needs Review",NA,NA
"1986","None",NA,NA,NA,"1772","S0029MP3","Madagascar","Amadese","Restoration","Restoration","1x1",577,1859,"main","Nested_1x1",NA,"Permanent",2,2,"3m*3m","Y0","None","Needs Review",NA,NA
"1987","None",NA,NA,NA,"1758","S0015MP64","Madagascar","Amadese","Restoration","Restoration","1x1",579,1863,"main","Nested_1x1",NA,"Permanent",2,2,"3m*3m","Y0","None","Needs Review",NA,NA
"1988",NA,"don_t_know",NA,"<1cm","1750","S0007MP19","Madagascar","Amadese","Restoration","Restoration","1x1",581,1864,"main","Nested_1x1",NA,"Permanent",1,2,"Arbres plantés avec un espacement de 3m sur 3m","Y0",NA,"Needs Review",NA,NA
"1989",NA,"don_t_know",0,"<1cm","1750","S0007MP19","Madagascar","Amadese","Restoration","Restoration","1x1",582,1864,"main","Nested_1x1",NA,"Permanent",1,2,"Arbres plantés avec un espacement de 3m sur 3m","Y0",NA,"Needs Review",NA,NA
"1990","None",NA,NA,NA,"1774","S0031MP1","Madagascar","Amadese","Restoration","Restoration","1x1",583,1865,"main","Nested_1x1",NA,"Permanent",0,0,"3m * 3m","Y0","None","Needs Review",NA,NA
"1991","None",NA,NA,NA,"1761","S0018MP1","Madagascar","Amadese","Restoration","Restoration","1x1",588,1873,"main","Nested_1x1",NA,"Permanent",2,2,"1.5m*1.5m","Y0","None","Needs Review",NA,NA
"1992","None",NA,NA,NA,"1788","S0045MP1","Madagascar","Amadese","Restoration","Restoration","1x1",589,1874,"main","Nested_1x1",NA,"Permanent",2,2,"5m*5m","Y0","None","Needs Review",NA,NA
"1993",NA,"don_t_know",NA,"<1cm","1758","S0015MP31","Madagascar","Amadese","Restoration","Restoration","1x1",591,1877,"main","Nested_1x1",NA,"Permanent",1,2,"Les arbres ont été plantés avec un espacement de 3m sur 3m","Y0",NA,"Needs Review",NA,NA
"1994","None",NA,NA,NA,"1769","S0026MP1","Madagascar","Amadese","Restoration","Restoration","1x1",593,1878,"main","Nested_1x1",NA,"Permanent",0,2,"5m * 5m","Y0","None","Needs Review",NA,NA
"1995","None",NA,NA,NA,"1760","S0017MP4","Madagascar","Amadese","Restoration","Restoration","1x1",600,1895,"main","Nested_1x1",NA,"Permanent",2,2,"2m*2m","Y0","None","Needs Review",NA,NA
"1996","","don_t_know",NA,"<1cm","1758","S0015MP57","Madagascar","Amadese","Restoration","Restoration","1x1",615,1930,"main","Nested_1x1",NA,"Permanent",2,2,"Les arbres ont été plantés avec un espacement de 2m20 sur 2m20","Y0","''","Needs Review",NA,NA
"1997",NA,"don_t_know",NA,"<1cm","1758","S0015MP57","Madagascar","Amadese","Restoration","Restoration","1x1",616,1930,"main","Nested_1x1",NA,"Permanent",2,2,"Les arbres ont été plantés avec un espacement de 2m20 sur 2m20","Y0",NA,"Needs Review",NA,NA
"1998","None",NA,NA,NA,"1758","S0015MP96","Madagascar","Amadese","Restoration","Restoration","1x1",618,1934,"main","Nested_1x1",NA,"Permanent",0,2,"5m * 4m","Y0","None","Needs Review",NA,NA
"1999",NA,"don_t_know",NA,"<1cm","1763","S0020MP26","Madagascar","Amadese","Restoration","Restoration","1x1",625,1965,"main","Nested_1x1",NA,"Permanent",1,2,"Les arbres ont été plantés avec un espacement de 2m20n sur 2m20","Y0",NA,"Needs Review",NA,NA
"2000",NA,"don_t_know",NA,"<1cm","1763","S0020MP26","Madagascar","Amadese","Restoration","Restoration","1x1",626,1965,"main","Nested_1x1",NA,"Permanent",1,2,"Les arbres ont été plantés avec un espacement de 2m20n sur 2m20","Y0",NA,"Needs Review",NA,NA
"2001",NA,"don_t_know",NA,"<1cm","1763","S0020MP28","Madagascar","Amadese","Restoration","Restoration","1x1",627,1967,"main","Nested_1x1",NA,"Permanent",2,2,"Les arbres ont été plantés avec un espacement de 2m20 sur 2m20","Y0",NA,"Needs Review",NA,NA
"2002","None",NA,NA,NA,"1789","S0046MP7","Madagascar","Amadese","Restoration","Restoration","1x1",637,1979,"main","Nested_1x1",NA,"Permanent",2,2,"3m*3m","Y0","None","Needs Review",NA,NA
"2003","None",NA,NA,NA,"1789","S0046MP8","Madagascar","Amadese","Restoration","Restoration","1x1",648,1992,"main","Nested_1x1",NA,"Permanent",2,2,"5m*5m","Y0","None","Needs Review",NA,NA
"2004","None",NA,NA,NA,"1765","S0022MP6","Madagascar","Amadese","Restoration","Restoration","1x1",672,2016,"main","Nested_1x1",NA,"Permanent",2,2,"3m*3m","Y0","None","Needs Review",NA,NA
"2005","None",NA,NA,NA,"1766","S0023MP2","Madagascar","Amadese","Restoration","Restoration","1x1",680,2026,"main","Nested_1x1",NA,"Permanent",1,2,"5m*5m","Y0","None","Needs Review",NA,NA
"2006","None",NA,NA,NA,"1766","S0023MP4","Madagascar","Amadese","Restoration","Restoration","1x1",691,2040,"main","Nested_1x1",NA,"Permanent",2,2,"5m*5m","Y0","None","Needs Review",NA,NA
"2007","None",NA,NA,NA,"1764","S0021MP1","Madagascar","Amadese","Restoration","Restoration","1x1",694,2043,"main","Nested_1x1",NA,"Permanent",1,1,"5m*4m","Y0","None","Needs Review",NA,NA
"2008","None",NA,NA,NA,"1764","S0021MP2","Madagascar","Amadese","Restoration","Restoration","1x1",697,2046,"main","Nested_1x1",NA,"Permanent",2,2,"5m*4m","Y0","None","Needs Review",NA,NA
"2009","None",NA,NA,NA,"1776","S0033MP1","Madagascar","Amadese","Restoration","Restoration","1x1",699,2048,"main","Nested_1x1",NA,"Permanent",1,2,"5m*5m","Y0","None","Needs Review",NA,NA
"2010","None",NA,NA,NA,"1776","S0033MP3","Madagascar","Amadese","Restoration","Restoration","1x1",704,2054,"main","Nested_1x1",NA,"Permanent",1,2,"7m*6m","Y0","None","Needs Review",NA,NA
"2011","None",NA,NA,NA,"1770","S0027MP3","Madagascar","Amadese","Restoration","Restoration","1x1",722,2074,"main","Nested_1x1",NA,"Permanent",2,2,"3m*3m","Y0","None","Needs Review",NA,NA
"2012","None",NA,NA,NA,"1770","S0027MP6","Madagascar","Amadese","Restoration","Restoration","1x1",725,2079,"main","Nested_1x1",NA,"Permanent",2,2,"5m*5m","Y0","None","Needs Review",NA,NA
"2013","None",NA,NA,NA,"1771","S0028MP2","Madagascar","Amadese","Restoration","Restoration","1x1",726,2080,"main","Nested_1x1",NA,"Permanent",2,2,"5m*5m","Y0","None","Needs Review",NA,NA
"2014","None",NA,NA,NA,"1772","S0029MP4","Madagascar","Amadese","Restoration","Restoration","1x1",727,2081,"main","Nested_1x1",NA,"Permanent",2,2,"5m*5m","Y0","None","Needs Review",NA,NA
"2015","None",NA,NA,NA,"1761","S0018MP16","Madagascar","Amadese","Restoration","Restoration","1x1",730,2084,"main","Nested_1x1",NA,"Permanent",2,2,"3m*3m","Y0","None","Needs Review",NA,NA
"2016","Guanabana","Present",1,"<1cm","1482","1482","Mexico","CUCOS","Restoration","Restoration","1x1",751,2213,"main","Nested_1x1",NA,"Permanent",0,0,"3 metros por 4 metros","Y0","Guanabana","Needs Review",NA,NA
"2017","Rabo de iguana","naturally_regenerating",1,"<1cm","1483","1483","Mexico","CUCOS","Restoration","Restoration","1x1",752,2214,"main","Nested_1x1",NA,"Permanent",0,0,"4m por 4m","Y0","Rabo de iguana","Needs Review",NA,NA
"2018","un guanchal","naturally_regenerating",1,"<1cm","1448","1448","Mexico","CUCOS","Restoration","Restoration","1x1",768,2368,"main","Nested_1x1",NA,"Randomized",0,0,"3x3","Y0","un guanchal","Needs Review",NA,NA
"2019","guanchal","naturally_regenerating",1,"<1cm","1435","1435","Mexico","CUCOS","Restoration","Restoration","1x1",769,2369,"main","Nested_1x1",NA,"Randomized",0,0,"4x4","Y0","guanchal","Needs Review",NA,NA
"2020","testing - delete this please","Present",3,"<1cm","testing - delete this please","testing - delete this please","Malawi","Wells for Zoe","Control","Control","1x1",793,2401,"main","Nested_1x1",NA,NA,0,1,NA,"Other","testing - delete this please","Needs Review",NA,NA
"2021",NA,NA,0,NA,"S03","P583","Guatemala","Fedecovera","Restoration","Restoration","1x1",794,2503,"main","Nested_1x1",NA,"Permanent",1,0,"5*5","Y0",NA,"Needs Review",NA,NA
"2022",NA,NA,0,NA,"S03","P592","Guatemala","Fedecovera","Restoration","Restoration","1x1",795,2504,"main","Nested_1x1",NA,"Permanent",0,0,"5x5","Y0",NA,"Needs Review",NA,NA
"2023",NA,NA,0,NA,"S03","P587","Guatemala","Fedecovera","Restoration","Restoration","1x1",796,2505,"main","Nested_1x1",NA,"Permanent",1,0,"5x5m","Y0",NA,"Needs Review",NA,NA
"2024",NA,NA,0,NA,"S03","P575","Guatemala","Fedecovera","Restoration","Restoration","1x1",798,2507,"main","Nested_1x1",NA,"Permanent",1,0,"5x5m","Y0",NA,"Needs Review",NA,NA
"2025",NA,NA,0,NA,"S03","P548","Guatemala","Fedecovera","Restoration","Restoration","1x1",804,2513,"main","Nested_1x1",NA,"Permanent",1,0,"5x5m","Y0",NA,"Needs Review",NA,NA
"2026",NA,NA,0,NA,"S03","P546","Guatemala","Fedecovera","Restoration","Restoration","1x1",805,2514,"main","Nested_1x1",NA,"Permanent",1,0,"5x5m","Y0",NA,"Needs Review",NA,NA
"2027",NA,NA,0,NA,"S03","P519","Guatemala","Fedecovera","Restoration","Restoration","1x1",809,2518,"main","Nested_1x1",NA,"Permanent",1,0,"5x5m","Y0",NA,"Needs Review",NA,NA
"2028",NA,NA,0,NA,"S01","P493","Guatemala","Fedecovera","Restoration","Restoration","1x1",811,2520,"main","Nested_1x1",NA,"Permanent",1,0,"5x5m","Y0",NA,"Needs Review",NA,NA
"2029",NA,NA,0,NA,"S01","P488","Guatemala","Fedecovera","Restoration","Restoration","1x1",813,2522,"main","Nested_1x1",NA,"Permanent",1,0,"5x5m","Y0",NA,"Needs Review",NA,NA
